Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,66850,0,7,9.105098836460627,4.674975003581494,3194.631013997423,8965.0,18.575006868525154,0.0,7,7,8,8,10,12,17,25,280,2900,3200
GET,GET /api/v1/reservas/{id},22645,0,5,6.846225897552949,3.096061998803634,3119.2846129997633,442.0,6.292162012531819,0.0,5,5,6,6,7,9,12,18,170,3000,3100
POST,POST /api/v1/auth/login,50,0,1400.0,1355.7086520599842,728.8302150045638,2199.399370998435,1622.0,0.013893049265912605,0.0,1400,1500,1600,1600,1800,1900,2200,2200,2200,2200,2200
POST,POST /api/v1/auth/refresh,200,0,25,28.34542340508051,19.526566000422463,99.80829900450772,1622.0,0.05557219706365042,0.0,25,27,29,31,38,46,79,96,100,100,100
,Aggregated,89745,0,6,9.32824290992804,3.096061998803634,3194.631013997423,6793.970026185303,24.936634127386537,0.0,6,7,8,8,9,11,17,26,890,2900,3200
