Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,5631,0,6,7.297647366963096,3.9507890032837167,153.42335699824616,8965.0,18.807454164229586,0.0,6,7,8,8,9,12,18,24,59,150,150
GET,GET /api/v1/reservas/{id},1735,0,5,5.576368684659682,2.9305210046004504,112.66157700447366,442.0,5.7948735526439945,0.0,5,5,6,6,7,9,12,17,52,110,110
POST,POST /api/v1/auth/login,50,0,1500.0,1477.9047070807428,445.2963610092411,2304.906449993723,1622.0,0.16699923782835718,0.0,1600,1800,1800,1900,2100,2200,2300,2300,2300,2300,2300
,Aggregated,7416,0,6,16.810044140411392,2.9305210046004504,2304.906449993723,6921.505528586839,24.76932695470194,0.0,6,7,7,8,9,12,21,37,2000,2300,2300
