Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,67145,15,7,9.086462198059996,4.601574000844266,2882.2366089952993,8963.031871323255,18.657298391874154,0.004167986832647439,7,7,8,8,10,12,18,29,260,2600,2900
GET,GET /api/v1/reservas/{id},22318,6,5,7.4216973786307925,3.057204005017411,2760.2281509971363,441.93278967649434,6.201408675401702,0.0016671947330589756,5,5,6,6,7,9,14,21,350,2600,2800
POST,POST /api/v1/auth/login,50,0,1800.0,1805.9146174801572,860.4728560021613,2814.4781189985224,1622.0,0.01389328944215813,0.0,1800,2000,2200,2400,2500,2700,2800,2800,2800,2800,2800
POST,POST /api/v1/auth/refresh,200,0,23,26.3212997251685,17.104655998991802,136.9355019996874,1622.0,0.05557315776863252,0.0,23,25,27,28,32,46,62,130,140,140,140
,Aggregated,89713,21,6,9.71217033433352,3.057204005017411,2882.2366089952993,6822.771850233523,24.928173514486645,0.005835181565706414,6,7,7,8,9,12,19,29,1200,2700,2900
