timestamp_epoch,request_type,name,response_time_ms,status_code,outcome,error
1789890100.819125,POST,POST /api/v1/auth/login,860.472856,200,success,
1789890100.831007,GET,GET /api/v1/reservas,11.613840,200,success,
1789890100.864769,POST,POST /api/v1/auth/login,904.284661,200,success,
1789890100.873536,GET,GET /api/v1/reservas,8.554284,200,success,
1789890100.916199,POST,POST /api/v1/auth/login,963.608827,200,success,
1789890100.924398,GET,GET /api/v1/reservas,8.003840,200,success,
1789890100.967531,POST,POST /api/v1/auth/login,1007.345679,200,success,
1789890100.968453,POST,POST /api/v1/auth/login,1009.337397,200,success,
1789890101.002010,GET,GET /api/v1/reservas,34.133569,200,success,
1789890101.007329,GET,GET /api/v1/reservas,38.691365,200,success,
1789890101.015296,POST,POST /api/v1/auth/login,1053.209884,200,success,
1789890101.021074,POST,POST /api/v1/auth/login,1059.342768,200,success,
1789890101.027274,GET,GET /api/v1/reservas,11.792852,200,success,
1789890101.035058,GET,GET /api/v1/reservas,13.792102,200,success,
1789890101.036515,POST,POST /api/v1/auth/login,1077.060630,200,success,
1789890101.044992,GET,GET /api/v1/reservas,8.287279,200,success,
1789890101.089898,POST,POST /api/v1/auth/login,1130.121853,200,success,
1789890101.102190,GET,GET /api/v1/reservas,12.084404,200,success,
1789890101.342612,POST,POST /api/v1/auth/login,1384.431513,200,success,
1789890101.352418,GET,GET /api/v1/reservas,9.327586,200,success,
1789890102.351117,POST,POST /api/v1/auth/login,1395.541661,200,success,
1789890102.416577,POST,POST /api/v1/auth/login,1451.338831,200,success,
1789890102.417212,POST,POST /api/v1/auth/login,1460.609870,200,success,
1789890102.417935,POST,POST /api/v1/auth/login,1464.927144,200,success,
1789890102.438307,GET,GET /api/v1/reservas,86.955919,200,success,
1789890102.439493,GET,GET /api/v1/reservas,22.726711,200,success,
1789890102.440155,GET,GET /api/v1/reservas,22.794344,200,success,
1789890102.443598,GET,GET /api/v1/reservas,27.981835,200,success,
1789890102.444723,GET,GET /api/v1/reservas,26.647394,200,success,
