Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,67033,14,7,8.206173029464402,4.664839994802605,492.9953639948508,8963.160010740978,18.62439218068265,0.003889748191630348,7,8,8,8,10,12,17,26,150,340,490
GET,GET /api/v1/reservas/{id},22347,6,5,5.92541615902339,3.1166750050033443,538.3679549995577,441.9328768962277,6.208871631311671,0.0016670349392701493,5,6,6,6,7,9,13,19,96,210,540
POST,POST /api/v1/auth/login,50,0,3200.0,2774.265212819737,781.2678589980351,4942.328122000617,1622.0,0.013891957827251243,0.0,3300,3700,4000,4400,4600,4800,4900,4900,4900,4900,4900
POST,POST /api/v1/auth/refresh,200,0,24,25.454769160205615,17.58445199811831,52.03949399583507,1622.0,0.05556783130900497,0.0,24,25,27,30,37,41,46,50,52,52,52
,Aggregated,89630,20,7,9.219054848408042,3.1166750050033443,4942.328122000617,6818.128740377106,24.902723601130578,0.005556783130900497,7,7,8,8,10,12,18,27,200,4400,4900
