Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,27207,151,14,36.85360624481643,8.923314002458937,4550.147993002611,985.3656044400338,18.149006443347652,0.10072775289247236,14,17,20,22,38,83,270,580,2300,3900,4600
GET,GET /api/v1/reservas/{id},9124,68,15,40.88234710498371,9.040181997988839,4301.478170003975,440.13678211310827,6.0863577310656805,0.045360842362172984,15,18,21,24,41,90,280,670,3100,4300,4300
POST,POST /api/v1/auth/login,50,0,14000.0,12268.908709620298,2516.9027840020135,16693.846166002913,1656.0,0.03335356056042131,0.0,14000,15000,15000,16000,16000,16000,17000,17000,17000,17000,17000
POST,POST /api/v1/auth/refresh,50,0,130.0,185.43097673929879,75.66382499499014,562.3248069969122,1656.0,0.03335356056042131,0.0,140,160,220,250,400,480,560,560,560,560,560
,Aggregated,36431,219,14,54.854480645784,8.923314002458937,16693.846166002913,850.6560346957261,24.302071295534176,0.14608859525464535,14,17,20,23,39,91,310,680,11000,16000,17000
