Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,67108,0,7,7.83062547022118,4.558237997116521,978.3355020044837,8965.0,18.6482211773966,0.0,7,7,8,8,9,12,17,25,170,690,980
GET,GET /api/v1/reservas/{id},22434,0,5,5.694978477302926,3.072166000492871,1043.25146300107,442.0,6.2340435401698056,0.0,5,5,6,6,7,9,12,19,96,960,1000
POST,POST /api/v1/auth/login,50,0,1900.0,1752.2550629601028,793.3261199978006,2996.3547900006233,1622.0,0.013894186369282796,0.0,1900,2100,2100,2400,2600,2800,3000,3000,3000,3000,3000
POST,POST /api/v1/auth/refresh,200,0,26,28.360303639965423,19.495230000757147,68.36592899344396,1622.0,0.055576745477131186,0.0,26,28,30,32,39,45,62,62,68,68,68
,Aggregated,89792,0,6,8.314143521598927,3.072166000492871,2996.3547900006233,6815.134399501069,24.951735649412818,0.0,6,7,7,8,9,11,17,27,270,2400,3000
