Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,66814,0,7,7.987045124332275,4.647494999517221,531.4415220018418,8965.0,18.564020172518735,0.0,7,8,8,8,10,12,17,24,160,400,530
GET,GET /api/v1/reservas/{id},22601,0,5,5.918291530460424,2.9703820000577252,495.760779002012,442.0,6.279603375326966,0.0,5,6,6,6,7,9,13,18,140,440,500
POST,POST /api/v1/auth/login,50,0,3800.0,3730.688562419964,1803.7186880028457,5245.188220000273,1622.0,0.013892313117399597,0.0,3800,4000,4200,4400,4700,5000,5200,5200,5200,5200,5200
POST,POST /api/v1/auth/refresh,200,0,37,42.21880720502668,25.56306499900529,151.6274860005069,1622.0,0.05556925246959839,0.0,37,40,46,49,62,79,98,140,150,150,150
,Aggregated,89665,0,6,9.617843410239018,2.9703820000577252,5245.188220000273,6796.21537946802,24.913085113432697,0.0,6,7,8,8,9,12,17,28,240,4400,5200
