Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,5594,0,6,6.340356795732945,3.7351310020312667,115.12566400051583,8965.0,18.68573616647343,0.0,6,6,7,7,8,10,13,17,86,120,120
GET,GET /api/v1/reservas/{id},1826,0,4,4.763224895415305,2.8227190050529316,66.76200000219978,442.0,6.09941977833044,0.0,4,5,5,5,6,8,10,12,60,67,67
POST,POST /api/v1/auth/login,50,0,1100.0,1061.7003626003861,675.3760170104215,1580.317592000938,1622.0,0.1670158756388401,0.0,1100,1200,1200,1200,1300,1300,1600,1600,1600,1600,1600
,Aggregated,7470,0,5,13.018824993892604,2.8227190050529316,1580.317592000938,6832.450066934404,24.95217182044271,0.0,5,6,6,7,8,10,15,37,1200,1600,1600
