Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,1076,0,6,7.052018316751511,3.9594309928361326,47.228032010025345,8965.0,18.23227069391426,0.0,6,7,7,8,9,11,18,25,46,47,47
GET,GET /api/v1/reservas/{id},348,0,5,5.042934905330854,2.9747590015176684,48.32349299977068,442.0,5.896682343384909,0.0,5,5,5,6,7,8,10,12,48,48,48
POST,POST /api/v1/auth/login,50,0,1200.0,1251.552942180133,481.3946580106858,2356.022314997972,1622.0,0.8472244746242685,0.0,1200,1300,1500,1600,1700,1700,2400,2400,2400,2400,2400
,Aggregated,1474,0,6,48.792781658674635,2.9747590015176684,2356.022314997972,6703.701492537313,24.976177511923435,0.0,6,7,7,8,10,18,1200,1400,1800,2400,2400
