Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/auth/login,133,133,85,244.81018887943486,30.58299200347392,1353.572540996538,148.77443609022558,32.037754120957615,32.037754120957615,85,94,110,110,1100,1200,1300,1300,1400,1400,1400
,Aggregated,133,133,85,244.81018887943486,30.58299200347392,1353.572540996538,148.77443609022558,32.037754120957615,32.037754120957615,85,94,110,110,1100,1200,1300,1300,1400,1400,1400
