Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789460005,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789460006,10,GET,GET /api/v1/reservas,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8.482755500153871,5.080629998701625,13.96568599739112,105.0
1789460006,10,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,770.0,756.5470372501295,581.5992409989121,858.8466840010369,1598.0
1789460006,10,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,14,382.5148963751417,5.080629998701625,858.8466840010369,851.5
1789460007,20,GET,GET /api/v1/reservas,0.000000,0.000000,5,6,6,6,8,8,8,8,8,8,8,13,0,6,6.426378614448297,4.450495995115489,13.96568599739112,105.0
1789460007,20,POST,POST /api/v1/auth/login,0.000000,0.000000,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200,13,0,970.0,973.0644138477286,581.5992409989121,1236.310180000146,1598.0
1789460007,20,,Aggregated,0.000000,0.000000,770,970,1100,1100,1200,1200,1200,1200,1200,1200,1200,26,0,14,489.7453962310884,4.450495995115489,1236.310180000146,851.5
1789460008,30,GET,GET /api/v1/reservas,4.000000,0.000000,5,6,6,6,8,9,13,13,13,13,13,29,0,6,6.135774793149502,3.345942997839302,13.96568599739112,105.0
1789460008,30,POST,POST /api/v1/auth/login,4.000000,0.000000,1100,1200,1200,1200,1300,1400,1400,1400,1400,1400,1400,22,0,1100.0,1039.414900910329,581.5992409989121,1389.2874919984024,1598.0
1789460008,30,,Aggregated,8.000000,0.000000,7,970,1100,1100,1200,1300,1400,1400,1400,1400,1400,51,0,9,451.86402527507,3.345942997839302,1389.2874919984024,749.0392156862745
1789460009,40,GET,GET /api/v1/reservas,6.000000,0.000000,6,6,7,7,9,11,13,13,13,13,13,46,0,6,6.441480174386094,3.345942997839302,13.96568599739112,105.0
1789460009,40,POST,POST /api/v1/auth/login,6.000000,0.000000,1200,1300,1400,1500,1600,1600,1800,1800,1800,1800,1800,30,0,1100.0,1157.0865369341238,581.5992409989121,1752.1743569959654,1598.0
1789460009,40,,Aggregated,12.000000,0.000000,7,920,1100,1200,1400,1500,1600,1800,1800,1800,1800,76,0,8,460.64347626375627,3.345942997839302,1752.1743569959654,694.3421052631579
