Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,67200,1,7,7.8130655331434795,4.612860997440293,5992.827030000626,8964.868898809524,18.672718743210048,0.00027786783844062574,7,7,8,8,10,12,17,25,140,310,6000
GET,GET /api/v1/reservas/{id},22330,0,5,5.66608208038556,3.07226600125432,361.0852900019381,442.0,6.2047888323791724,0.0,5,5,6,6,7,9,12,19,120,240,360
POST,POST /api/v1/auth/login,50,0,1400.0,1386.844259660138,550.5165960057639,2336.3700039990363,1622.0,0.013893391922031286,0.0,1400,1500,1600,1700,2000,2100,2300,2300,2300,2300,2300
POST,POST /api/v1/auth/refresh,200,0,23,25.720453259782516,17.12172200495843,101.93343400169397,1622.0,0.055573567688125144,0.0,23,26,27,28,34,41,57,69,100,100,100
,Aggregated,89780,1,6,8.086967256818902,3.07226600125432,5992.827030000626,6824.6218534194695,24.946974535199377,0.00027786783844062574,6,7,7,8,9,11,17,26,190,1800,6000
