timestamp_epoch,request_type,name,response_time_ms,status_code,outcome,error
1789454956.710202,POST,POST /api/v1/auth/login,757.275355,200,success,
1789454956.720651,GET,GET /api/v1/reservas,10.307544,200,success,
1789454956.766799,POST,POST /api/v1/auth/login,818.951683,200,success,
1789454956.794660,GET,GET /api/v1/reservas,27.729602,200,success,
1789454956.824049,POST,POST /api/v1/auth/login,867.450566,200,success,
1789454956.829723,GET,GET /api/v1/reservas,5.576546,200,success,
1789454956.845013,POST,POST /api/v1/auth/login,889.842401,200,success,
1789454956.850175,GET,GET /api/v1/reservas,5.066935,200,success,
1789454956.900582,POST,POST /api/v1/auth/login,946.802815,200,success,
1789454956.908594,GET,GET /api/v1/reservas,7.905699,200,success,
1789454956.915253,POST,POST /api/v1/auth/login,960.742664,200,success,
1789454956.916588,POST,POST /api/v1/auth/login,963.249847,200,success,
1789454956.926078,GET,GET /api/v1/reservas,9.393441,200,success,
1789454956.926532,GET,GET /api/v1/reservas,11.188027,200,success,
1789454956.956003,POST,POST /api/v1/auth/login,1001.119418,200,success,
1789454956.956734,POST,POST /api/v1/auth/login,1002.601461,200,success,
1789454956.971525,GET,GET /api/v1/reservas,14.700890,200,success,
1789454956.977367,GET,GET /api/v1/reservas,21.264330,200,success,
1789454957.026427,POST,POST /api/v1/auth/login,1070.197553,200,success,
1789454957.032118,GET,GET /api/v1/reservas,5.579241,200,success,
1789454957.650345,POST,POST /api/v1/auth/login,696.090702,200,success,
1789454957.655836,GET,GET /api/v1/reservas,5.380570,200,success,
1789454957.791839,POST,POST /api/v1/auth/login,839.277714,200,success,
1789454957.842525,GET,GET /api/v1/reservas,50.577166,200,success,
1789454957.847321,GET,GET /api/v1/reservas,5.363824,200,success,
1789454957.853103,POST,POST /api/v1/auth/login,901.878110,200,success,
1789454957.857789,GET,GET /api/v1/reservas,4.606328,200,success,
1789454957.995518,POST,POST /api/v1/auth/login,1040.869524,200,success,
1789454958.001451,GET,GET /api/v1/reservas,5.828167,200,success,
1789454958.037776,POST,POST /api/v1/auth/login,1085.627528,200,success,
1789454958.043623,GET,GET /api/v1/reservas,5.717581,200,success,
1789454958.045021,POST,POST /api/v1/auth/login,1091.182151,200,success,
1789454958.051118,GET,GET /api/v1/reservas,6.016171,200,success,
1789454958.094242,GET,GET /api/v1/reservas,6.621637,200,success,
1789454958.116979,POST,POST /api/v1/auth/login,1163.474529,200,success,
1789454958.127102,GET,GET /api/v1/reservas,10.004895,200,success,
1789454958.306890,POST,POST /api/v1/auth/login,1353.899658,200,success,
1789454958.307897,POST,POST /api/v1/auth/login,1356.195510,200,success,
1789454958.315886,GET,GET /api/v1/reservas,8.896849,200,success,
1789454958.316004,GET,GET /api/v1/reservas,8.044811,200,success,
1789454958.317007,POST,POST /api/v1/auth/login,1367.468805,200,success,
1789454958.361456,GET,GET /api/v1/reservas,44.194321,200,success,
1789454958.403834,GET,GET /api/v1/reservas,6.011845,200,success,
1789454958.624617,POST,POST /api/v1/auth/login,672.141859,200,success,
1789454958.694024,GET,GET /api/v1/reservas,69.306171,200,success,
1789454958.699952,GET,GET /api/v1/reservas,7.301396,200,success,
1789454958.701385,GET,GET /api/v1/reservas,8.015858,200,success,
1789454958.893630,GET,GET /api/v1/reservas,5.538449,200,success,
1789454958.908864,GET,GET /api/v1/reservas,10.051837,200,success,
1789454958.912092,GET,GET /api/v1/reservas,6.634026,200,success,
1789454958.939674,GET,GET /api/v1/reservas,4.425745,200,success,
1789454959.021041,POST,POST /api/v1/auth/login,1066.709738,200,success,
1789454959.030384,GET,GET /api/v1/reservas,9.226037,200,success,
1789454959.083017,POST,POST /api/v1/auth/login,1127.616962,200,success,
1789454959.093876,GET,GET /api/v1/reservas,10.756263,200,success,
1789454959.095541,POST,POST /api/v1/auth/login,1143.431326,200,success,
1789454959.100747,GET,GET /api/v1/reservas,5.134628,200,success,
1789454959.112809,GET,GET /api/v1/reservas,3.917435,200,success,
1789454959.216814,GET,GET /api/v1/reservas,5.630258,200,success,
1789454959.268178,POST,POST /api/v1/auth/login,1314.219136,200,success,
1789454959.273918,GET,GET /api/v1/reservas,5.644029,200,success,
1789454959.386082,POST,POST /api/v1/auth/login,1436.266819,200,success,
1789454959.391378,GET,GET /api/v1/reservas,5.206296,200,success,
1789454959.467960,POST,POST /api/v1/auth/login,1513.282261,200,success,
1789454959.474151,GET,GET /api/v1/reservas,6.095362,200,success,
1789454959.538712,GET,GET /api/v1/reservas,9.756501,200,success,
1789454959.556888,POST,POST /api/v1/auth/login,1601.190235,200,success,
1789454959.562905,GET,GET /api/v1/reservas,5.000025,200,success,
1789454959.614171,GET,GET /api/v1/reservas,6.956795,200,success,
1789454959.651897,GET,GET /api/v1/reservas,5.487111,200,success,
1789454959.652998,POST,POST /api/v1/auth/login,1698.007366,200,success,
1789454959.657043,GET,GET /api/v1/reservas,3.981084,200,success,
1789454959.782937,GET,GET /api/v1/reservas,7.292453,200,success,
1789454959.828847,POST,POST /api/v1/auth/login,1877.155262,200,success,
1789454959.854871,GET,GET /api/v1/reservas,25.923138,200,success,
1789454959.865073,GET,GET /api/v1/reservas,14.447687,200,success,
1789454959.991410,GET,GET /api/v1/reservas,10.150857,200,success,
1789454960.117213,GET,GET /api/v1/reservas,6.471220,200,success,
1789454960.192719,POST,POST /api/v1/auth/login,1237.866715,200,success,
1789454960.203362,GET,GET /api/v1/reservas,10.509139,200,success,
1789454960.273114,POST,POST /api/v1/auth/login,1317.657979,200,success,
1789454960.279096,GET,GET /api/v1/reservas,5.884762,200,success,
1789454960.290306,GET,GET /api/v1/reservas,5.025312,200,success,
1789454960.361403,GET,GET /api/v1/reservas,7.822935,200,success,
1789454960.381782,GET,GET /api/v1/reservas,4.860154,200,success,
1789454960.410202,GET,GET /api/v1/reservas,4.861635,200,success,
1789454960.542128,POST,POST /api/v1/auth/login,1587.866638,200,success,
1789454960.543083,POST,POST /api/v1/auth/login,1587.941431,200,success,
1789454960.549185,GET,GET /api/v1/reservas,6.957876,200,success,
1789454960.549799,GET,GET /api/v1/reservas,6.653476,200,success,
1789454960.590244,POST,POST /api/v1/auth/login,1637.074924,200,success,
1789454960.596254,GET,GET /api/v1/reservas,5.914669,200,success,
1789454960.667328,POST,POST /api/v1/auth/login,1712.755658,200,success,
1789454960.672642,GET,GET /api/v1/reservas,5.214178,200,success,
1789454960.736125,POST,POST /api/v1/auth/login,1783.450720,200,success,
1789454960.740846,GET,GET /api/v1/reservas,4.614731,200,success,
1789454960.754856,GET,GET /api/v1/reservas,3.833770,200,success,
1789454960.806893,GET,GET /api/v1/reservas,6.728048,200,success,
