Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,5573,0,6,6.211069029396054,3.7008990038884804,36.86803000164218,8965.0,18.615050094367614,0.0,6,6,7,7,8,10,12,16,29,37,37
GET,GET /api/v1/reservas/{id},1859,0,4,4.812726711290673,2.7365970017854124,29.464808001648635,442.0,6.209470325754423,0.0,4,5,5,5,6,8,10,13,26,29,29
POST,POST /api/v1/auth/login,50,0,1100.0,1221.6992916393792,536.376638992806,1866.7638240003726,1622.0,0.1670110361956542,0.0,1200,1300,1500,1600,1700,1800,1900,1900,1900,1900,1900
,Aggregated,7482,0,5,13.986382149035355,2.7365970017854124,1866.7638240003726,6798.278936113339,24.99153145631769,0.0,5,6,7,7,8,10,13,21,1700,1900,1900
