Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/auth/login,50,50,30009.881735000818,30021.586802919923,30009.881735000818,30048.84636600036,148.9,1.4696187216387473,1.4696187216387473,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
,Aggregated,50,50,30009.881735000818,30021.586802919923,30009.881735000818,30048.84636600036,148.9,1.4696187216387473,1.4696187216387473,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
