timestamp_epoch,request_type,name,response_time_ms,status_code,outcome,error
1789448917.486040,POST,POST /api/v1/auth/login,30024.734164,401,failure,Login falló con HTTP 401
1789448917.489890,POST,POST /api/v1/auth/login,30029.946491,401,failure,Login falló con HTTP 401
1789448917.490530,POST,POST /api/v1/auth/login,30030.928036,401,failure,Login falló con HTTP 401
1789448917.491158,POST,POST /api/v1/auth/login,30033.035985,401,failure,Login falló con HTTP 401
1789448917.491734,POST,POST /api/v1/auth/login,30032.450860,401,failure,Login falló con HTTP 401
1789448917.492258,POST,POST /api/v1/auth/login,30032.030144,401,failure,Login falló con HTTP 401
1789448917.502459,POST,POST /api/v1/auth/login,30048.846366,401,failure,Login falló con HTTP 401
1789448917.503239,POST,POST /api/v1/auth/login,30041.632362,401,failure,Login falló con HTTP 401
1789448917.503961,POST,POST /api/v1/auth/login,30045.000958,401,failure,Login falló con HTTP 401
1789448917.504430,POST,POST /api/v1/auth/login,30045.880169,401,failure,Login falló con HTTP 401
1789448918.465476,POST,POST /api/v1/auth/login,30009.881735,401,failure,Login falló con HTTP 401
1789448918.466346,POST,POST /api/v1/auth/login,30012.361897,401,failure,Login falló con HTTP 401
1789448918.466982,POST,POST /api/v1/auth/login,30010.891683,401,failure,Login falló con HTTP 401
1789448918.471572,POST,POST /api/v1/auth/login,30016.236740,401,failure,Login falló con HTTP 401
1789448918.472569,POST,POST /api/v1/auth/login,30017.829430,401,failure,Login falló con HTTP 401
1789448918.473251,POST,POST /api/v1/auth/login,30016.874285,401,failure,Login falló con HTTP 401
1789448918.473860,POST,POST /api/v1/auth/login,30018.035752,401,failure,Login falló con HTTP 401
1789448918.474289,POST,POST /api/v1/auth/login,30019.847273,401,failure,Login falló con HTTP 401
1789448918.474690,POST,POST /api/v1/auth/login,30019.616714,401,failure,Login falló con HTTP 401
1789448918.475107,POST,POST /api/v1/auth/login,30018.487986,401,failure,Login falló con HTTP 401
1789448919.466879,POST,POST /api/v1/auth/login,30011.378281,401,failure,Login falló con HTTP 401
1789448919.482634,POST,POST /api/v1/auth/login,30027.456968,401,failure,Login falló con HTTP 401
1789448919.483474,POST,POST /api/v1/auth/login,30026.579860,401,failure,Login falló con HTTP 401
1789448919.484090,POST,POST /api/v1/auth/login,30026.646671,401,failure,Login falló con HTTP 401
1789448919.484736,POST,POST /api/v1/auth/login,30028.133030,401,failure,Login falló con HTTP 401
1789448919.485799,POST,POST /api/v1/auth/login,30028.658606,401,failure,Login falló con HTTP 401
1789448919.486443,POST,POST /api/v1/auth/login,30030.081178,401,failure,Login falló con HTTP 401
1789448919.486981,POST,POST /api/v1/auth/login,30032.278933,401,failure,Login falló con HTTP 401
1789448919.487399,POST,POST /api/v1/auth/login,30031.632134,401,failure,Login falló con HTTP 401
1789448919.487786,POST,POST /api/v1/auth/login,30031.696551,401,failure,Login falló con HTTP 401
1789448920.467466,POST,POST /api/v1/auth/login,30010.254511,401,failure,Login falló con HTTP 401
1789448920.468319,POST,POST /api/v1/auth/login,30010.038886,401,failure,Login falló con HTTP 401
1789448920.470484,POST,POST /api/v1/auth/login,30012.741695,401,failure,Login falló con HTTP 401
1789448920.471141,POST,POST /api/v1/auth/login,30014.199730,401,failure,Login falló con HTTP 401
1789448920.471752,POST,POST /api/v1/auth/login,30015.618887,401,failure,Login falló con HTTP 401
1789448920.472858,POST,POST /api/v1/auth/login,30014.823814,401,failure,Login falló con HTTP 401
1789448920.473509,POST,POST /api/v1/auth/login,30014.689572,401,failure,Login falló con HTTP 401
1789448920.474122,POST,POST /api/v1/auth/login,30015.575192,401,failure,Login falló con HTTP 401
1789448920.474732,POST,POST /api/v1/auth/login,30018.102145,401,failure,Login falló con HTTP 401
1789448920.475323,POST,POST /api/v1/auth/login,30017.874832,401,failure,Login falló con HTTP 401
1789448921.468476,POST,POST /api/v1/auth/login,30011.129436,401,failure,Login falló con HTTP 401
1789448921.469390,POST,POST /api/v1/auth/login,30011.694321,401,failure,Login falló con HTTP 401
1789448921.470391,POST,POST /api/v1/auth/login,30010.829633,401,failure,Login falló con HTTP 401
1789448921.471016,POST,POST /api/v1/auth/login,30013.033778,401,failure,Login falló con HTTP 401
1789448921.471621,POST,POST /api/v1/auth/login,30014.739829,401,failure,Login falló con HTTP 401
1789448921.472234,POST,POST /api/v1/auth/login,30014.002663,401,failure,Login falló con HTTP 401
1789448921.472845,POST,POST /api/v1/auth/login,30014.113060,401,failure,Login falló con HTTP 401
1789448921.473957,POST,POST /api/v1/auth/login,30015.476693,401,failure,Login falló con HTTP 401
1789448921.474533,POST,POST /api/v1/auth/login,30015.499458,401,failure,Login falló con HTTP 401
1789448921.475098,POST,POST /api/v1/auth/login,30015.810769,401,failure,Login falló con HTTP 401
