Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,5548,0,6,6.670398494871565,3.704274000483565,163.83359499741346,8965.0,18.527815159281566,0.0,6,6,7,7,8,11,17,30,110,160,160
GET,GET /api/v1/reservas/{id},1876,0,4,4.995826345012421,2.737830000114627,133.83906299714,442.0,6.264993013484538,0.0,4,5,5,5,6,8,11,13,110,130,130
POST,POST /api/v1/auth/login,50,0,1600.0,1623.4495169619913,687.5017660058802,2694.6074739971664,1622.0,0.16697742573253033,0.0,1600,1800,1900,2000,2300,2400,2700,2700,2700,2700,2700
,Aggregated,7474,0,5,17.066098062736195,2.737830000114627,2694.6074739971664,6776.573722237089,24.959785598498634,0.0,5,6,6,7,8,11,19,65,2100,2700,2700
