Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,89677,0,4,4.136845886375716,2.270283999678213,115.90692400204716,105.0,24.913686605617237,0.0,4,4,4,5,6,7,8,10,26,59,120
POST,POST /api/v1/auth/login,50,0,1000.0,993.3792753400121,464.0626090003934,1272.9040630001691,1598.0,0.013890789503226711,0.0,1000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300
POST,POST /api/v1/auth/refresh,200,0,25,27.513346604973776,20.189249000395648,66.50416599950404,1598.0,0.055563158012906844,0.0,25,27,29,32,36,46,60,64,67,67,67
,Aggregated,89927,0,4,4.738861094448917,2.270283999678213,1272.9040630001691,109.15058881092442,24.98314055313337,0.0,4,4,4,5,6,7,9,11,39,1200,1300
