Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,89708,0,4,4.331864222790563,2.5316500032204203,242.79032099730102,105.0,24.922262525518782,0.0,4,4,5,5,6,7,9,10,22,140,240
POST,POST /api/v1/auth/login,50,0,980.0,1035.8542231595493,556.7807120023645,1441.6075030021602,1598.0,0.013890769232130234,0.0,1000,1200,1300,1300,1400,1400,1400,1400,1400,1400,1400
POST,POST /api/v1/auth/refresh,200,0,22,25.67358735454036,16.933348000748083,78.34048599761445,1598.0,0.05556307692852094,0.0,22,24,28,31,39,45,56,75,78,78,78
,Aggregated,89958,0,4,4.95264795045445,2.5316500032204203,1441.6075030021602,109.14915849618711,24.991716371679434,0.0,4,4,5,5,6,7,9,11,43,1400,1400
