Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,89682,0,4,4.109290362174267,2.3540719994343817,115.59656699682819,105.0,24.91476708489613,0.0,4,4,5,5,5,6,8,9,19,61,120
POST,POST /api/v1/auth/login,50,0,1200.0,1430.870098079904,725.9064139980183,2595.6538020000153,1598.0,0.013890617451047105,0.0,1200,1700,1800,1900,2400,2500,2600,2600,2600,2600,2600
POST,POST /api/v1/auth/refresh,200,0,24,26.07664647510319,18.48357900234987,79.41442799710785,1598.0,0.05556246980418842,0.0,24,25,28,29,34,42,52,54,79,79,79
,Aggregated,89932,0,4,4.951387853706416,2.3540719994343817,2595.6538020000153,109.15035804830316,24.984220172151367,0.0,4,4,5,5,6,7,8,10,37,1900,2600
